19,2184,64,80,-1008
20,2292,64,96,-1024
21,2400,64,80,-1008
22,2508,64,80,-1008
23,2616,64,80,-1024
24,2724,64,80,-1024
25,2838,64,80,-1008
26,2946,64,96,-1008
27,3054,64,96,-1024
28,3162,64,80,-1008
29,3270,64,80,-1024
30,3378,64,80,-1024
31,3486,64,96,-1024
32,3594,64,80,-1024
33,3702,64,80,-1024
34,3810,64,80,-1024
35,3918,64,80,-1024
36,4026,64,80,-1024
37,4134,64,80,-1024
38,4242,64,96,-1024
39,4350,80,80,-1008
40,4458,64,80,-1024
41,4566,64,80,-1024
42,4674,64,96,-1024
43,4782,64,80,-1008
44,4890,64,80,-1008
45,4998,64,80,-1008
46,5106,64,80,-1024
47,5214,64,96,-1008
48,5322,64,80,-1008
49,5436,64,96,-1008
50,5544,64,80,-1024
51,5652,64,96,-1008
52,5760,64,80,-1024
53,5868,64,96,-1024
54,5976,64,96,-1008
55,6084,64,80,-1008
56,6192,64,80,-1024
57,6300,64,80,-1008
58,6408,64,96,-1024
59,6516,64,80,-1024
60,6624,64,80,-1024
61,6732,64,96,-1024
62,6840,64,80,-1024
63,6948,64,96,-1024
64,7056,64,80,-1024
65,7164,64,80,-1024
66,7272,64,80,-1024
67,7380,64,80,-1008
68,7488,64,80,-1024
69,7596,64,80,-1024
70,7704,64,80,-1024
71,7812,64,80,-1024
72,7920,64,80,-1024
73,8034,64,80,-1024
74,8142,64,80,-1008
75,8250,64,96,-1024
76,8358,64,80,-1008
77,8466,64,80,-1024
78,8574,64,80,-1024
79,8682,64,80,-1024
80,8790,64,80,-1024
81,8898,64,96,-1024
82,9006,64,80,-1008
83,9114,64,80,-1024
84,9222,64,80,-1008
85,9330,64,96,-1024
86,9438,64,80,-1024
87,9546,64,80,-1024
88,9654,64,80,-1024
89,9762,64,96,-1024
90,9870,64,80,-1008
91,9978,64,80,-1024
92,10086,64,80,-1024
93,10194,64,80,-1008
94,10302,64,80,-1024
95,10410,64,80,-1024
96,10518,64,80,-1024
97,10632,64,80,-1024
98,10740,64,96,-1008
99,10848,64,80,-1024
100,10956,64,96,-1024
101,11064,64,80,-1024
102,11172,80,80,-1024
103,11280,64,80,-1008
104,11388,64,80,-1024
105,11496,64,80,-1024
106,11604,64,96,-1024
107,11712,64,80,-1008
108,11820,64,80,-1008
109,11928,64,80,-1024
110,12036,64,80,-1024
111,12144,64,96,-1024
112,12252,64,96,-1024
113,12360,64,80,-1024
114,12468,64,80,-1008
115,12576,80,80,-1024
116,12684,64,96,-1008
117,12792,64,80,-1024
118,12900,64,80,-1008
119,13008,64,80,-1024
120,13122,64,80,-1008
121,13230,64,80,-1024
122,13338,64,80,-1008
123,13446,64,80,-1024
124,13554,64,80,-1024
125,13662,64,80,-1024
126,13770,64,80,-1024
127,13878,64,80,-1024
128,13986,64,80,-1024
129,14094,64,96,-1024
130,14202,64,80,-1024
131,14310,64,80,-1024
132,14418,64,80,-1024
133,14526,64,96,-1024
134,14634,64,80,-1024
135,14742,64,96,-1008
136,14850,64,96,-1024
137,14958,64,80,-1024
138,15066,64,80,-1024
139,15174,64,96,-1008
140,15282,64,80,-1024
141,15390,64,80,-1008
142,15498,64,80,-1008
143,15606,64,80,-1024
144,15720,64,96,-1008
145,15828,64,80,-1024
146,15936,64,80,-1024
147,16044,64,80,-1024
148,16152,64,96,-1024
149,16260,64,80,-1024
150,16368,64,96,-1008
151,16476,64,80,-1008
152,16584,64,80,-1008
153,16692,64,80,-1008
154,16800,64,80,-1024
155,16908,64,80,-1024
156,17016,64,80,-1024
157,17124,64,80,-1008
158,17232,64,96,-1024
159,17340,64,80,-1024
160,17448,64,80,-1024
161,17556,64,80,-1008
162,17664,64,80,-1024
163,17772,64,80,-1024
164,17880,64,80,-1024
165,17988,64,80,-1024
166,18096,64,80,-1024
167,18204,64,96,-1024
168,18318,64,80,-1024
169,18426,64,80,-1024
170,18534,64,80,-1008
171,18642,64,80,-1008
172,18750,64,80,-1008
173,18858,64,80,-1008
174,18966,64,80,-1008
175,19074,64,80,-1008
176,19182,64,80,-1024
177,19290,64,80,-1008
178,19398,64,80,-1008
179,19506,64,80,-1024
180,19614,64,80,-1024
181,19722,64,80,-1024
182,19830,64,80,-1024
183,19938,64,96,-1024
184,20046,64,80,-1008
185,20154,64,80,-1024
186,20262,64,80,-1024
187,20370,64,80,-1024
188,20478,64,80,-1008
189,20586,64,80,-1024
190,20694,64,80,-1024
191,20802,64,80,-1024
192,20916,64,96,-1024
193,21024,64,80,-1024
194,21132,64,80,-1008
195,21240,64,80,-1024
196,21348,64,80,-1008
197,21456,64,96,-1024
198,21564,64,96,-1008
199,21672,64,80,-1008
200,21780,64,80,-1024
201,21888,64,80,-1024
