21,2400,64,80,-1024
22,2508,64,80,-1024
23,2616,64,80,-1008
24,2724,64,80,-1024
25,2838,64,80,-1008
26,2946,64,80,-1024
27,3054,64,80,-1008
28,3162,64,80,-1008
29,3270,64,80,-1024
30,3378,64,96,-1008
31,3486,64,80,-1024
32,3594,64,80,-1008
33,3702,64,80,-1024
34,3810,64,80,-1024
35,3918,64,80,-1008
36,4026,64,80,-1024
37,4134,64,96,-1008
38,4242,64,80,-1024
39,4350,64,80,-1024
40,4458,64,96,-1024
41,4566,64,80,-1024
42,4674,64,80,-1024
43,4782,64,80,-1024
44,4890,64,80,-1008
45,4998,64,80,-1024
46,5106,64,80,-1024
47,5214,64,80,-1008
48,5322,64,96,-1024
49,5436,64,80,-1024
50,5544,64,80,-1008
51,5652,64,80,-1024
52,5760,64,80,-1008
53,5868,64,80,-1024
54,5976,64,80,-1024
55,6084,64,80,-1024
56,6192,64,80,-1008
57,6300,64,96,-1024
58,6408,64,80,-1024
59,6516,64,80,-1008
60,6624,64,96,-1024
61,6732,48,144,-1008
62,6840,112,64,-1264
63,6948,112,32,-960
64,7056,160,-96,-880
65,7164,192,32,-768
66,7272,208,16,-992
67,7380,128,48,-1008
68,7488,112,64,-1024
69,7596,96,128,-1008
70,7704,16,192,-912
71,7812,64,176,-1248
72,7920,48,0,-1024
73,8034,144,48,-960
74,8142,16,112,-1024
75,8250,32,96,-1568
76,8358,240,-32,-1088
77,8466,96,96,-1024
78,8574,80,96,-992
79,8682,176,112,-1440
80,8790,80,192,-384
81,8898,160,128,-480
82,9006,112,48,-992
83,9114,96,0,-1120
84,9222,256,16,-1104
85,9330,-176,160,-1440
86,9438,96,96,-1232
87,9546,0,112,-1024
88,9654,80,80,-1024
89,9762,48,-192,-528
90,9870,144,352,-1216
91,9978,96,-48,-1008
92,10086,-96,480,-1952
93,10194,-32,320,-1504
94,10302,128,160,-1232
95,10410,112,-32,-208
96,10518,64,144,-960
97,10632,64,80,-1024
98,10740,-32,96,-992
99,10848,64,96,-880
100,10956,80,208,-928
101,11064,224,32,-944
102,11172,48,0,-1024
103,11280,112,208,-1184
104,11388,224,-16,-1232
105,11496,32,80,-1216
106,11604,144,80,-1088
107,11712,112,96,-1008
108,11820,64,80,-1024
109,11928,48,144,-1008
110,12036,48,160,-720
111,12144,128,400,-560
112,12252,208,192,-672
113,12360,-208,192,-1056
114,12468,48,240,-512
115,12576,-48,-80,-1696
116,12684,48,-32,-1248
117,12792,48,112,-320
118,12900,48,-16,-1248
119,13008,64,96,-1024
120,13122,160,32,-1008
121,13230,160,0,-1440
122,13338,288,-224,-736
123,13446,336,96,-432
124,13554,32,-64,-1120
125,13662,160,96,-720
126,13770,16,160,-1056
127,13878,64,96,-1024
128,13986,80,80,-1008
129,14094,32,-96,-976
130,14202,112,32,-560
131,14310,-48,544,-1728
132,14418,-64,224,-2048
133,14526,80,-112,-624
134,14634,0,-112,-512
135,14742,64,736,-1952
136,14850,192,240,-1408
137,14958,64,176,-1024
138,15066,-16,112,-976
139,15174,-64,96,-1008
140,15282,-64,96,-896
141,15390,48,176,-880
142,15498,144,80,-1008
143,15606,48,176,-1648
144,15720,208,96,-1216
145,15828,96,64,-1024
146,15936,128,32,-1008
147,16044,64,80,-1024
148,16152,64,80,-1024
149,16260,64,80,-1024
150,16368,64,80,-1008
151,16476,64,80,-1024
152,16584,64,80,-1024
153,16692,64,80,-1024
154,16800,64,80,-1024
155,16908,64,80,-1008
156,17016,64,96,-1024
157,17124,64,80,-1024
158,17232,64,80,-1024
159,17340,64,96,-1024
