14,1644,0,0,-992
15,1752,32,0,-976
16,1860,16,16,-992
17,1968,16,16,-1040
18,2076,0,32,-1040
19,2184,16,16,-1008
20,2292,48,0,-1008
21,2400,0,32,-1008
22,2508,32,16,-1008
23,2616,64,0,-1040
24,2724,64,16,-1056
25,2838,48,32,-1072
26,2946,64,0,-1008
27,3054,32,16,-992
28,3162,48,32,-1008
29,3270,48,32,-1008
30,3378,32,48,-1008
31,3486,16,64,-1008
32,3594,80,48,-1072
33,3702,32,48,-1008
34,3810,0,80,-1008
35,3918,-48,144,-1008
36,4026,-32,96,-1024
37,4134,-64,64,-976
38,4242,-32,80,-992
39,4350,-16,80,-992
40,4458,-48,96,-1008
41,4566,-16,64,-1008
42,4674,-16,96,-1040
43,4782,-16,80,-1024
44,4890,-16,96,-1072
45,4998,-80,112,-976
46,5106,-32,96,-1008
47,5214,-80,128,-1008
48,5322,-80,112,-992
49,5436,-48,96,-1008
50,5544,-96,96,-960
51,5652,-80,96,-992
52,5760,-112,128,-1008
53,5868,-96,96,-1040
54,5976,-48,80,-1024
55,6084,-144,112,-928
56,6192,-112,80,-912
57,6300,-112,80,-960
58,6408,-112,64,-992
59,6516,-48,80,-1072
60,6624,-48,48,-1008
61,6732,-128,64,-992
62,6840,-64,80,-1072
63,6948,-80,64,-1024
64,7056,-112,64,-960
65,7164,-64,64,-976
66,7272,-96,48,-960
67,7380,-48,64,-1008
68,7488,-48,32,-1024
69,7596,-48,16,-976
70,7704,-32,16,-1008
71,7812,-48,64,-1056
72,7920,16,0,-1056
73,8034,-48,16,-1024
74,8142,32,-16,-1040
75,8250,-16,32,-1040
76,8358,-32,0,-992
77,8466,0,16,-1024
78,8574,-16,0,-1008
79,8682,-16,-32,-1040
80,8790,-48,0,-1008
81,8898,-16,-48,-960
82,9006,-16,-32,-976
83,9114,-64,-16,-976
84,9222,16,-80,-1056
85,9330,0,-32,-1008
86,9438,0,-48,-1008
87,9546,-64,-16,-992
88,9654,-16,-64,-1008
89,9762,-16,-48,-976
90,9870,-48,-32,-976
91,9978,0,-64,-1040
92,10086,-16,-64,-1040
93,10194,32,-80,-1056
94,10302,16,-48,-1056
95,10410,32,-48,-1008
96,10518,32,-16,-1008
97,10632,64,-16,-1056
98,10740,48,0,-1024
99,10848,48,0,-1040
100,10956,80,48,-1056
101,11064,32,16,-992
102,11172,64,32,-1040
103,11280,16,64,-1008
104,11388,0,48,-992
105,11496,32,64,-1024
106,11604,32,64,-1024
107,11712,64,48,-1056
108,11820,0,80,-976
109,11928,16,80,-1008
110,12036,96,32,-1008
111,12144,48,112,-1024
112,12252,48,96,-976
113,12360,32,112,-1056
114,12468,64,96,-1040
115,12576,128,80,-1072
116,12684,48,112,-1072
117,12792,48,96,-1024
118,12900,16,112,-1024
119,13008,16,96,-992
120,13122,-80,144,-976
121,13230,-16,128,-1008
122,13338,-64,160,-944
123,13446,-32,128,-976
124,13554,0,80,-1024
125,13662,-32,144,-1008
126,13770,0,96,-960
127,13878,-80,160,-928
128,13986,80,80,-1008
129,14094,48,144,-1088
130,14202,-16,112,-928
131,14310,48,80,-1024
132,14418,-48,144,-976
133,14526,0,144,-1088
134,14634,32,128,-1072
135,14742,-48,112,-960
136,14850,0,128,-1040
137,14958,-16,112,-992
138,15066,16,112,-1040
139,15174,0,128,-1008
140,15282,-64,128,-960
141,15390,-32,144,-992
142,15498,80,80,-1056
143,15606,16,128,-1024
144,15720,16,96,-1008
145,15828,-48,112,-960
146,15936,-16,112,-1024
147,16044,-96,128,-928
148,16152,-32,96,-944
149,16260,32,80,-1040
150,16368,16,80,-992
151,16476,32,48,-1056
152,16584,16,16,-1008
153,16692,48,48,-1040
154,16800,0,32,-1008
155,16908,-16,48,-1008
156,17016,64,0,-992
157,17124,80,32,-1008
158,17232,-16,48,-896
159,17340,112,16,-1040
160,17448,96,32,-1024
161,17556,48,48,-1024
162,17664,96,48,-1072
163,17772,112,16,-1072
164,17880,32,80,-1008
165,17988,32,48,-976
166,18096,80,80,-1072
167,18204,80,16,-1040
168,18318,16,96,-1024
169,18426,48,80,-1008
